Timestamp,Latitude,Longitude,Temperature,Humidity,Altitude,MQ2,MQ9,MQ135,PM2.5,PM10
2026-07-27 12:26:00,28.7534742,77.4968804,36.8,40.8,54.5,494,208,443,289.5,390.1
2026-07-27 12:27:00,28.7533315,77.4963677,35.3,30.4,19.6,583,186,385,419.4,491
2026-07-27 12:28:00,28.7527474,77.4963111,23.7,38.3,59.5,376,263,494,255.7,320.6
2026-07-27 12:29:00,28.7533401,77.4971119,40.5,35.1,59.1,407,219,619,268.9,376.7
2026-07-27 12:30:00,28.7530755,77.4966617,36.5,51,46.7,31,54,121,16.4,32.1
2026-07-27 12:31:00,28.7526027,77.4961375,26.5,85.9,31,181,188,199,172.5,227
2026-07-27 12:32:00,28.7526873,77.4965375,26.2,84.6,38.4,260,227,530,197.9,317.1
2026-07-27 12:33:00,28.7528696,77.4960815,27.5,84,33.2,382,218,377,183.1,330.7
2026-07-27 12:34:00,28.7534714,77.4969264,23.6,72.2,40.6,136,301,334,209.9,237.9
2026-07-27 12:35:00,28.753175,77.4968943,24.8,32.5,36.4,449,220,432,381,450.3
2026-07-27 12:36:00,28.7533629,77.4972464,23.7,86.4,45.5,228,150,791,275.7,392.2
2026-07-27 12:37:00,28.7531535,77.4974696,31.2,69.5,53.9,15,65,76,14.4,29.9
2026-07-27 12:38:00,28.7527175,77.497646,34.3,44.7,47.4,145,258,795,255.1,302.7
2026-07-27 12:39:00,28.7528999,77.4960657,36.7,73.8,45.2,390,107,352,268.1,367.6
2026-07-27 12:40:00,28.7529116,77.4969477,30.6,38.9,52.7,104,81,217,100.9,267.7
2026-07-27 12:41:00,28.7526437,77.4963948,34.5,65.5,47.4,377,229,466,248.4,374.9
2026-07-27 12:42:00,28.7530468,77.4964079,23.9,75.1,55.4,60,37,95,20.8,34.6
2026-07-27 12:43:00,28.7534292,77.4972487,27.3,51.2,43.2,108,49,269,103,328.9
2026-07-27 12:44:00,28.7530832,77.497163,42.1,79.8,32.2,179,308,318,200.5,252.4
2026-07-27 12:45:00,28.7527076,77.4970948,24.4,78.8,38.7,30,59,75,8.7,27.1
2026-07-27 12:46:00,28.7535524,77.4963972,35.4,83.9,45.3,176,155,262,166.5,211.9
2026-07-27 12:47:00,28.7532323,77.4971566,39.5,32.9,25.3,646,230,685,453,510.1
2026-07-27 12:48:00,28.7526149,77.4967508,28.3,48.6,56.5,38,78,270,162.4,355.1
2026-07-27 12:49:00,28.7531388,77.4960378,28.7,89.6,36.1,236,133,593,230.9,347.9
2026-07-27 12:50:00,28.7528561,77.4970171,38,42.1,40.9,225,316,270,181.5,240.6
2026-07-27 12:51:00,28.752755,77.4969186,25.4,59.5,40.9,206,255,805,289,402.6
2026-07-27 12:52:00,28.7530439,77.4961329,27.7,86.4,6.4,185,228,338,147.2,186.6
2026-07-27 12:53:00,28.7532447,77.4962885,27.4,73.2,25.9,195,242,217,209.9,257.6
2026-07-27 12:54:00,28.7528484,77.4974006,33.4,83.6,48.9,59,42,124,16.2,31.5
2026-07-27 12:55:00,28.7530297,77.4960722,25.7,35.5,46.6,93,81,224,95,295.6
2026-07-27 12:56:00,28.7533035,77.4975383,24.9,52.5,10.6,152,309,332,208.3,248.6
2026-07-27 12:57:00,28.7526947,77.4968719,38.3,44.9,24.4,144,151,310,110.8,169.7
2026-07-27 12:58:00,28.7536178,77.4960698,39.9,55.8,28.4,113,157,254,112,137.7
2026-07-27 12:59:00,28.7526653,77.496369,39,55.4,32.3,112,43,257,96.1,328.7
2026-07-27 13:00:00,28.7531532,77.4969745,33.2,84.2,44.7,152,243,250,138,185.9
2026-07-27 13:01:00,28.7531286,77.4969674,27,62.6,42.6,321,138,332,276.9,452.5
2026-07-27 13:02:00,28.753633,77.4967725,32.6,38.6,42.9,210,274,309,117.9,183.4
2026-07-27 13:03:00,28.7531818,77.496895,36.1,72.2,38.1,107,87,215,125.5,364.4
2026-07-27 13:04:00,28.7530159,77.4973175,34.4,60.3,15.9,26,24,133,17.6,33.9
2026-07-27 13:05:00,28.7531009,77.4965263,31.2,72.8,50.7,234,113,499,252.5,387.5
2026-07-27 13:06:00,28.7532708,77.4970624,36.8,72.2,41.1,325,138,356,170.9,292.9
2026-07-27 13:07:00,28.7536267,77.4963083,35.4,40.9,19.2,581,220,415,412.9,531.9
2026-07-27 13:08:00,28.7528671,77.4961656,41.2,34.5,42.8,151,138,732,164.3,237
2026-07-27 13:09:00,28.7526217,77.4961121,26.3,89.5,31.6,129,201,188,167.3,216
2026-07-27 13:10:00,28.7534299,77.4963098,23.7,87.4,19.1,63,40,108,15.7,25.9
2026-07-27 13:11:00,28.7529636,77.496899,25.6,48.2,46.3,226,179,681,172.7,232.2
2026-07-27 13:12:00,28.7533741,77.4963324,29.3,68.1,50.1,200,177,310,115,180.6
2026-07-27 13:13:00,28.753259,77.4968038,33.4,69.8,45.1,17,53,56,5.5,18
2026-07-27 13:14:00,28.7534065,77.496957,40.2,62.8,22.6,36,28,132,16.6,29.6
2026-07-27 13:15:00,28.7533698,77.4969796,24.2,70.9,6,248,245,287,280.8,434.2
2026-07-27 13:16:00,28.752953,77.497457,25.4,37.6,40.6,131,128,691,292.2,397.8
2026-07-27 13:17:00,28.7526408,77.4961624,40.7,87.1,41.7,64,32,127,15.6,37.3
2026-07-27 13:18:00,28.7531782,77.4975003,34.4,43.7,55.9,547,255,552,412.4,528.1
2026-07-27 13:19:00,28.7534557,77.4973089,26.9,38.7,20.9,47,27,113,3.3,15.4
2026-07-27 13:20:00,28.7527834,77.496306,31.7,79.4,45,338,130,465,218.6,364.5
2026-07-27 13:21:00,28.7534223,77.4973696,32.2,63.7,49.4,177,289,342,106.1,148.7
2026-07-27 13:22:00,28.7530914,77.4970305,26.2,37,34,543,219,397,345.5,424.9
2026-07-27 13:23:00,28.7533377,77.4967539,29.6,31.1,42,471,133,624,427.1,481.7
2026-07-27 13:24:00,28.7532687,77.4959698,36.9,64.1,43.5,225,109,393,142.7,322.7
2026-07-27 13:25:00,28.7534516,77.497278,28.7,61.4,45.3,197,284,311,195.1,240.9
2026-07-27 13:26:00,28.7526639,77.4970072,22.7,44.3,33.8,58,86,198,150.7,308.5
2026-07-27 13:27:00,28.7534209,77.4968161,26.2,69.3,48.8,171,197,204,207.5,242.7
2026-07-27 13:28:00,28.7530744,77.4962756,38.6,80,22.1,177,213,277,203.4,247.8
2026-07-27 13:29:00,28.7529124,77.4968473,34,68.7,20.6,45,51,133,11.7,31.5
2026-07-27 13:30:00,28.7526399,77.4968629,40.7,55.3,42.7,92,50,223,165.1,346.4
2026-07-27 13:31:00,28.7528063,77.4976085,26.9,31.4,46,133,230,492,262.3,318.6
2026-07-27 13:32:00,28.7526346,77.4964856,24.6,83.9,42.5,67,69,230,92.9,364.6
2026-07-27 13:33:00,28.7535805,77.4974673,36.3,71.7,50.2,223,168,473,226.7,320.5
2026-07-27 13:34:00,28.7531436,77.4964056,38.8,84.3,55.1,61,50,91,8.5,26.3
2026-07-27 13:35:00,28.753645,77.496436,24.3,39.7,15.8,415,144,391,283.1,366.9
2026-07-27 13:36:00,28.7531676,77.4969416,33.7,33.1,58.9,67,32,81,20.8,30
2026-07-27 13:37:00,28.7528658,77.4964986,25,81.9,11.1,25,45,117,10.6,23.5
2026-07-27 13:38:00,28.753384,77.4967253,25.4,46.1,15,125,311,221,126.2,182.9
2026-07-27 13:39:00,28.7528034,77.497656,30.9,80.6,45.4,38,50,78,7.1,28
2026-07-27 13:40:00,28.7529658,77.4976102,36.1,54.2,21.9,57,27,94,15.7,25.6
2026-07-27 13:41:00,28.753423,77.4968141,27,54.1,23.3,44,59,73,24.5,43.3
2026-07-27 13:42:00,28.7535108,77.4965244,32.6,30.9,47.9,44,60,107,10.1,22.5
2026-07-27 13:43:00,28.7529466,77.4976486,36.9,42,42.7,500,239,600,452.9,503.6
2026-07-27 13:44:00,28.7527345,77.4967768,25.3,67.2,17.3,185,211,229,128.9,160.1
2026-07-27 13:45:00,28.7529875,77.4962457,25.2,56.5,52.5,260,180,631,175.7,262.6
2026-07-27 13:46:00,28.753541,77.4960833,29.9,82.2,5.7,198,266,275,143.2,188.1
2026-07-27 13:47:00,28.7533806,77.4967173,24.8,61.3,52.4,66,61,197,171.5,441.6
2026-07-27 13:48:00,28.7535391,77.496487,29.3,57.4,46.9,223,219,747,203.6,276.7
2026-07-27 13:49:00,28.7530104,77.4975639,32.6,47.1,50,641,221,384,271.9,339.3
2026-07-27 13:50:00,28.7536232,77.496739,40.4,54.4,44.6,49,70,206,112.6,372.5
2026-07-27 13:51:00,28.7531229,77.497073,37,63.8,49.6,176,298,229,101.1,146.8
2026-07-27 13:52:00,28.7531149,77.4969008,37.1,76.1,11.4,214,306,197,171.2,235.1
2026-07-27 13:53:00,28.7535659,77.4962784,22.4,82.6,46.1,20,37,98,9.5,21.7
2026-07-27 13:54:00,28.7531402,77.4973221,38.7,51.9,50.8,189,270,260,171.4,217.7
2026-07-27 13:55:00,28.7534377,77.4972916,33.5,85.3,42.4,41,31,129,26.5,38.9
2026-07-27 13:56:00,28.7533621,77.4963404,34.4,32.2,28.6,451,146,685,462.2,576.3
2026-07-27 13:57:00,28.7526756,77.4968287,39.5,57.3,15.2,74,22,132,22.5,39.4
2026-07-27 13:58:00,28.7532301,77.4965144,34.1,39.5,6,395,230,492,239.7,351.3
2026-07-27 13:59:00,28.7534585,77.4968851,23.7,52.8,41.6,160,248,214,93.5,160.5
2026-07-27 14:00:00,28.7531723,77.4961516,26.1,69.1,49.3,356,117,335,232.4,390.4
2026-07-27 14:01:00,28.7529371,77.4964945,40,55.2,41.3,33,27,129,11.4,28.6
2026-07-27 14:02:00,28.7526749,77.4970216,31.4,84.4,28.4,209,174,317,212.8,331.8
2026-07-27 14:03:00,28.7532893,77.4969605,37.2,75.7,56.8,19,36,134,4.9,20.7
2026-07-27 14:04:00,28.7529138,77.4962319,22.1,65.2,46.9,202,219,352,199.4,349.4
2026-07-27 14:05:00,28.7532343,77.4962323,29.4,52.4,54.8,183,251,269,98.2,137.2
2026-07-27 14:06:00,28.753043,77.4972865,25.9,47.8,46,195,174,344,207.2,274.2
2026-07-27 14:07:00,28.7533192,77.4973303,22.9,37.5,49.2,218,118,292,195.2,290.3
2026-07-27 14:08:00,28.752972,77.4974442,37.5,82.4,52.2,117,207,739,171.4,257.5
2026-07-27 14:09:00,28.7526403,77.4970275,41.5,68,42.6,322,122,407,157.3,308.4
2026-07-27 14:10:00,28.7535184,77.4962356,36.7,34.2,47.9,103,147,298,188.7,226
2026-07-27 14:11:00,28.7529697,77.4976302,23.4,50.1,3.3,45,30,124,19,26.6
2026-07-27 14:12:00,28.7536567,77.4976605,35.5,83.1,45,131,284,181,90.2,156.8
2026-07-27 14:13:00,28.7528851,77.4970909,40,65.6,46.3,109,173,235,106.6,149.6
2026-07-27 14:14:00,28.7536358,77.4973367,24.8,68.5,46.1,299,206,381,238.3,334
2026-07-27 14:15:00,28.7535896,77.4973194,28.7,44.2,40.3,144,227,222,89.7,124.5
2026-07-27 14:16:00,28.7526726,77.4964322,36.5,66.9,58.8,99,266,176,210.1,267.3
2026-07-27 14:17:00,28.7532626,77.4975746,37,85.4,48.9,90,298,253,178.3,219.8
2026-07-27 14:18:00,28.7529803,77.4967847,38.6,51.6,4.8,209,225,319,217,256.6
2026-07-27 14:19:00,28.7534369,77.4974458,23,52.5,49.4,94,53,253,122.5,424.3
2026-07-27 14:20:00,28.7533117,77.4964886,25.1,34.3,40.9,331,151,515,319.2,426.3
2026-07-27 14:21:00,28.7535973,77.4962143,30.8,80.1,42.9,122,304,223,105.7,134.8
2026-07-27 14:22:00,28.7527506,77.4965493,27.4,41.2,44.2,397,201,628,294.1,347.3
2026-07-27 14:23:00,28.7532361,77.4965861,30.9,35,46.7,656,131,537,461.9,509
2026-07-27 14:24:00,28.7534166,77.4972517,27.9,34.6,47.3,430,230,593,224.1,290.8
2026-07-27 14:25:00,28.7526319,77.4967487,35.5,55.7,54.4,56,62,223,112.4,328.9
2026-07-27 14:26:00,28.7526612,77.4967064,24.8,63.7,47.7,45,56,250,119.7,304.1
2026-07-27 14:27:00,28.7534106,77.4966504,26.8,80.8,45,201,225,321,127.1,184.4
2026-07-27 14:28:00,28.7529835,77.4966953,40,88.1,41.5,112,89,202,144.9,393.6
2026-07-27 14:29:00,28.7530023,77.4972882,26.9,63.5,48.5,204,253,468,215.7,261.8
2026-07-27 14:30:00,28.7532021,77.4966746,32.8,57,45.9,145,165,296,132.7,168.2
2026-07-27 14:31:00,28.7532388,77.4976414,36,51.6,46.4,240,184,530,256.9,322.7
2026-07-27 14:32:00,28.7533118,77.496586,31.8,38,52,203,241,577,253.5,335
2026-07-27 14:33:00,28.7535986,77.4973683,34.7,88.2,41.5,146,192,802,168.8,277.7
2026-07-27 14:34:00,28.7529834,77.4976566,32.1,31.1,45.1,674,117,508,290,342.3
2026-07-27 14:35:00,28.753399,77.4972878,37,34.3,49.4,55,54,253,132,384.7
2026-07-27 14:36:00,28.7531975,77.4959948,23.9,45.9,22.1,115,56,218,93.6,263
2026-07-27 14:37:00,28.7531575,77.4971809,24.8,81.6,48.2,242,133,329,270.3,386.2
2026-07-27 14:38:00,28.7530226,77.4963339,30.5,50.8,7.4,63,25,103,13.7,31.4
2026-07-27 14:39:00,28.75329,77.4972134,31.8,73.6,28.5,57,29,69,8.3,18.7
2026-07-27 14:40:00,28.7528587,77.4964762,36.3,34.3,10.3,165,236,198,134.9,193.9
2026-07-27 14:41:00,28.7527109,77.4966094,32.7,38,44.3,517,155,629,424.4,527.1
2026-07-27 14:42:00,28.753369,77.4965271,40.1,44.6,42.4,58,51,66,6.3,27.6
2026-07-27 14:43:00,28.7531162,77.497339,22.4,42.3,41.7,122,186,302,124.2,165.6
2026-07-27 14:44:00,28.753012,77.4965264,30,59.7,44.4,47,77,263,135.9,290.7
2026-07-27 14:45:00,28.7531828,77.4969417,26.3,66.1,49.4,48,65,242,131.2,424
2026-07-27 14:46:00,28.7528691,77.4963148,25.3,29.4,11.4,146,221,319,128.7,173.1
2026-07-27 14:47:00,28.752864,77.4963448,37.3,45.1,31.1,189,225,486,264.6,339.8
2026-07-27 14:48:00,28.7530661,77.4968402,41.4,44.6,48,423,165,400,233.4,339.2
2026-07-27 14:49:00,28.7536432,77.4974558,26.4,63.8,41.3,171,196,611,228.6,319.8
2026-07-27 14:50:00,28.7528988,77.4961546,39.7,82,47.1,86,229,189,109.8,147
2026-07-27 14:51:00,28.7535694,77.4963911,31.8,73,48.9,201,252,331,183.7,249.2
2026-07-27 14:52:00,28.7531182,77.4965296,34.1,30.5,46.6,453,135,662,252.6,288.2
2026-07-27 14:53:00,28.7527308,77.4967981,22.3,45.4,58.6,53,47,130,25.8,39.4
2026-07-27 14:54:00,28.7534916,77.4972219,34.7,89.5,45.7,172,164,258,135.9,163.7
2026-07-27 14:55:00,28.7530764,77.4967785,39.8,47.7,6.1,172,152,743,274.7,370.6
2026-07-27 14:56:00,28.7535421,77.4976485,40.8,58.5,42.4,31,36,118,24.6,39
2026-07-27 14:57:00,28.7530744,77.4960519,27.5,30.3,50.3,699,164,459,243.6,339
2026-07-27 14:58:00,28.7526911,77.4971038,38.6,35.7,44.4,609,136,685,239.4,337.2
2026-07-27 14:59:00,28.7533239,77.4971652,31.2,77.4,42.4,144,198,242,174.9,236.7
2026-07-27 15:00:00,28.7534906,77.4975434,22.8,65.2,8.7,292,230,448,170,332.9
2026-07-27 15:01:00,28.7529405,77.4968183,29.4,66.1,43.3,50,53,74,13.4,30.7
2026-07-27 15:02:00,28.7529567,77.4964596,32.6,50.1,50,93,38,258,116.6,424.2
2026-07-27 15:03:00,28.7526677,77.4970132,25.4,71,46.1,261,222,610,303.7,353.3
2026-07-27 15:04:00,28.753168,77.4966161,24.7,85.2,51.5,194,286,229,199.5,246.3
2026-07-27 15:05:00,28.7535334,77.4961395,41.8,38.9,47.3,311,143,475,266.8,358.3
2026-07-27 15:06:00,28.7534971,77.4970735,26.2,72.3,47.1,233,145,680,245.1,329.8
2026-07-27 15:07:00,28.7533547,77.4964466,27.4,31.8,43.8,700,181,706,392.7,458
2026-07-27 15:08:00,28.7535825,77.4966144,37.7,62.5,54.3,89,45,241,151.9,418.6
2026-07-27 15:09:00,28.7532671,77.4975588,26.1,68,48.7,327,148,425,140.2,295.2
2026-07-27 15:10:00,28.7534356,77.4961647,24.5,37.2,52.4,475,184,561,305.9,358.2
2026-07-27 15:11:00,28.7531288,77.4962045,25.8,30.1,51.2,201,151,459,261.6,348.4
2026-07-27 15:12:00,28.7527249,77.4972696,41.4,54,22,184,153,329,119.3,162.1
2026-07-27 15:13:00,28.7528064,77.4965295,30.8,64.2,20.2,86,272,181,145.4,187.7
2026-07-27 15:14:00,28.7527465,77.4973106,31.9,76.7,57.7,107,256,327,164.2,207.2
2026-07-27 15:15:00,28.753436,77.4966759,31.8,31.8,32.9,278,126,379,180.4,272.8
2026-07-27 15:16:00,28.7526283,77.4962374,39,67.1,48.1,182,237,243,165,214.9
2026-07-27 15:17:00,28.7531817,77.496226,33.5,71.3,50.5,186,173,184,175.3,227.2
2026-07-27 15:18:00,28.7529822,77.4964799,22.5,59.5,49.3,57,61,218,150.7,361.4
2026-07-27 15:19:00,28.7534456,77.4963061,34.8,32.9,45.6,334,235,367,165,287.5
2026-07-27 15:20:00,28.753181,77.4961252,22.5,64.7,45,157,136,525,232.5,293.3
2026-07-27 15:21:00,28.7532361,77.4963953,36.8,70.6,53.4,171,163,259,104.8,146
2026-07-27 15:22:00,28.7526837,77.4969645,39,42.2,38.3,54,41,191,92.1,366.2
2026-07-27 15:23:00,28.7529233,77.4972883,33.5,56.2,21.1,324,206,258,248.8,418.3
2026-07-27 15:24:00,28.7536496,77.4964115,32.6,56.2,46,196,288,294,88.2,121.9
2026-07-27 15:25:00,28.7533482,77.496885,35.4,58.1,57.9,181,151,487,162.9,205.5
2026-07-27 15:26:00,28.7531495,77.4964772,26.2,69.3,52.8,150,272,199,210.4,268.6
2026-07-27 15:27:00,28.7534141,77.4960122,24.1,33.6,57,75,34,258,79.1,236.5
2026-07-27 15:28:00,28.7534726,77.4973064,24.7,70.7,48.8,127,195,495,209.3,264.6
2026-07-27 15:29:00,28.7526805,77.4960784,26.3,39.5,44.2,430,141,431,323.2,411.3
2026-07-27 15:30:00,28.7536271,77.4973283,24.8,36.2,43.6,143,242,674,311.1,358.7
2026-07-27 15:31:00,28.7532725,77.4971995,34.5,56.1,41.2,135,218,276,88,134.8
2026-07-27 15:32:00,28.7530686,77.4965126,38,31.7,46.8,217,222,646,251.6,361.3
2026-07-27 15:33:00,28.7533152,77.4974368,24.5,67.3,59.7,97,73,194,102.5,337.3
2026-07-27 15:34:00,28.75296,77.4975386,23.7,36.3,48,602,145,420,417.9,456.8
2026-07-27 15:35:00,28.7535243,77.4967455,35.1,87.9,45.6,211,309,268,205.8,271.7
2026-07-27 15:36:00,28.7534242,77.497491,31.5,50.1,0.6,626,159,590,305.1,397.2
2026-07-27 15:37:00,28.7532672,77.496283,34.5,34.6,4.3,452,194,646,353.3,417.3
2026-07-27 15:38:00,28.7527827,77.4967827,33.3,50.9,50.8,356,180,374,246.8,352.8
2026-07-27 15:39:00,28.7536102,77.4967571,35.3,42.4,2.4,51,82,228,96.4,360.2
2026-07-27 15:40:00,28.753054,77.4965381,33.2,42.1,46.3,101,41,183,149.8,444.2
2026-07-27 15:41:00,28.7535563,77.497146,25.7,77.5,45.3,61,87,272,113,324.7
2026-07-27 15:42:00,28.7526512,77.4971814,40.9,56.2,3.8,77,63,161,105.7,416
2026-07-27 15:43:00,28.7527243,77.4964032,42,29.6,49.4,180,250,645,308.3,394.1
2026-07-27 15:44:00,28.7527563,77.4972592,32.2,55.4,51.5,227,244,731,176.9,250.4
2026-07-27 15:45:00,28.7527633,77.4960012,25.1,38,47.5,94,155,198,118.2,169.2
2026-07-27 15:46:00,28.7529393,77.4961793,37.8,85.1,58.7,136,157,345,157.8,183.3
2026-07-27 15:47:00,28.7533412,77.4966784,34.7,46.7,45.7,143,201,330,163.3,223.1
2026-07-27 15:48:00,28.7529682,77.4966484,29.3,42.9,51.4,296,185,438,174.1,337
2026-07-27 15:49:00,28.7535937,77.4968015,26.1,67.1,51,141,185,663,175.9,229.2
2026-07-27 15:50:00,28.7535386,77.496046,27.2,37.3,49.3,436,187,398,222.7,314.4
2026-07-27 15:51:00,28.7534864,77.4968843,39.3,58.3,45.6,145,228,791,230.3,284.8
2026-07-27 15:52:00,28.7528632,77.4975448,38.8,76.1,45.9,348,167,310,281,408.5
2026-07-27 15:53:00,28.7532725,77.4968473,32.3,48.7,54.2,222,229,737,188,241.1
2026-07-27 15:54:00,28.7531858,77.4959973,38.7,69.9,49.5,45,33,87,12.4,27.2
2026-07-27 15:55:00,28.7527341,77.4967251,27.7,45.1,41.6,194,157,317,110.8,167.2
2026-07-27 15:56:00,28.7529142,77.4960263,37.8,38.4,50,517,120,609,334.7,409.9
2026-07-27 15:57:00,28.7531626,77.496833,28.8,43.3,53.8,458,246,430,266.1,366.3
2026-07-27 15:58:00,28.7531341,77.4973442,38.2,81,49.7,92,34,216,88.4,380.4
2026-07-27 15:59:00,28.7527702,77.497328,35.9,31.6,54.1,37,43,79,13.6,28
2026-07-27 16:00:00,28.753594,77.4968133,40.2,42.3,55.7,214,162,236,198.3,252.6
2026-07-27 16:01:00,28.7527535,77.4969652,37.9,46.4,57.2,703,170,502,358.7,466.3
2026-07-27 16:02:00,28.7532849,77.4970727,38.4,40.8,2.7,96,178,242,190,223.3
2026-07-27 16:03:00,28.7533619,77.4972429,31,76.4,50,32,59,83,10.7,18.6
2026-07-27 16:04:00,28.7532281,77.4969498,37.6,62.2,48.6,255,135,628,179.1,223.9
2026-07-27 16:05:00,28.753489,77.4976557,25,81.9,53.2,58,32,111,12.3,23.8
2026-07-27 16:06:00,28.7531973,77.4973234,26.6,69,52.1,30,45,81,4.6,15.3
2026-07-27 16:07:00,28.7534735,77.4968916,35.3,53.4,41.4,228,254,664,308.6,420.6
2026-07-27 16:08:00,28.7526309,77.4973491,34,73.1,44.7,139,281,284,100.5,162.9
2026-07-27 16:09:00,28.7526427,77.4974246,22.8,33.7,45.7,40,25,133,27.1,35.1
2026-07-27 16:10:00,28.7532816,77.4961116,22.7,60.2,40.5,130,259,345,181.3,225.7
2026-07-27 16:11:00,28.7532082,77.497558,36.9,39.9,25.2,90,48,179,78.6,261.9
2026-07-27 16:12:00,28.7532917,77.4970246,32,50.2,42.9,424,239,410,329.7,374.1
2026-07-27 16:13:00,28.7534079,77.4976784,40.6,46.6,43,273,196,483,245.1,365.7
2026-07-27 16:14:00,28.753041,77.4972691,29,60.6,6,105,34,238,112.6,309.2
2026-07-27 16:15:00,28.7532737,77.4972912,22.5,36,20.6,610,194,374,232.2,288.1
2026-07-27 16:16:00,28.7531194,77.496708,29.8,77.9,46.1,54,36,88,11.7,27
2026-07-27 16:17:00,28.7532591,77.4964475,39.6,76.4,55.2,101,30,281,83.5,393.9
2026-07-27 16:18:00,28.7529085,77.4967479,29.8,68.5,0.5,330,169,289,160.3,331.4
2026-07-27 16:19:00,28.7536054,77.4974904,30,52.2,58.1,35,23,70,8.4,24.6
2026-07-27 16:20:00,28.7531121,77.4972462,38.8,30.6,44.3,451,168,345,468.1,518.2
2026-07-27 16:21:00,28.7534447,77.49709,38,44.4,45.6,63,91,282,88.5,341.4
2026-07-27 16:22:00,28.7533253,77.4960895,29.2,74.8,40,237,187,723,248.9,358.5
2026-07-27 16:23:00,28.7529088,77.4970873,28.9,68.6,34.9,259,186,725,281.9,335.6
2026-07-27 16:24:00,28.7526716,77.4965537,30.4,46.2,47.7,190,246,797,307.5,351
2026-07-27 16:25:00,28.7526612,77.4968827,38.1,44.8,59.8,110,48,214,165.5,350.4
2026-07-27 16:26:00,28.753064,77.4971718,40.3,71.7,47.6,253,197,364,228.1,332.2
2026-07-27 16:27:00,28.7531028,77.4973829,34.1,88.2,41.9,154,163,299,132,178.3
2026-07-27 16:28:00,28.7528202,77.4967091,42,48.9,19.7,474,175,592,443.4,519.2
2026-07-27 16:29:00,28.7532314,77.4960069,29.8,80.5,43.3,114,77,185,113.2,358.2
2026-07-27 16:30:00,28.7529321,77.4969674,39,34.6,50,39,37,259,127.1,290.6
2026-07-27 16:31:00,28.7533513,77.4959836,37.8,68.9,18.6,152,224,300,138.9,249.4
2026-07-27 16:32:00,28.7533793,77.4974061,35.9,86.5,18.5,137,126,510,296.7,359
2026-07-27 16:33:00,28.7535063,77.4959994,33.7,88.8,6.6,27,27,109,24.9,40.1
2026-07-27 16:34:00,28.7536233,77.4963648,27.9,80.4,34.8,154,189,197,143,211.5
2026-07-27 16:35:00,28.7527325,77.4967142,37.7,59.5,38.5,39,35,68,15,26.5
2026-07-27 16:36:00,28.7529871,77.4964142,31.5,55.8,59.7,153,230,341,171.3,218.1
2026-07-27 16:37:00,28.7531822,77.4963497,26.8,90.2,18.5,202,170,538,231.8,329.1
2026-07-27 16:38:00,28.7529295,77.4971348,23.5,82.7,52.5,42,25,87,21.6,36.7
2026-07-27 16:39:00,28.7530863,77.4965375,28.3,45.8,44.6,183,178,337,172.3,223.4
2026-07-27 16:40:00,28.7528819,77.4967669,28.3,73.8,9.7,39,56,185,113.7,317.7
2026-07-27 16:41:00,28.7528595,77.4971161,38.9,78.4,39.7,54,44,105,23,42.4
2026-07-27 16:42:00,28.752694,77.4972957,38.3,48.1,41.9,651,195,635,438.2,487.8
2026-07-27 16:43:00,28.7529027,77.49696,26.6,34.8,42.8,159,187,196,197.4,234.3
2026-07-27 16:44:00,28.7530014,77.49658,40.8,83.8,32.1,91,32,144,142.1,401.2
2026-07-27 16:45:00,28.7532533,77.4974835,29.3,30,41.6,243,176,530,179.7,271
2026-07-27 16:46:00,28.7528554,77.4974695,37.3,45.4,0.9,258,173,650,277.2,379.6
2026-07-27 16:47:00,28.7535049,77.4962361,41.3,66.8,49.7,70,46,60,10.9,20.9
2026-07-27 16:48:00,28.7527733,77.497304,41.3,32.5,53.3,91,87,269,168.6,413.5
2026-07-27 16:49:00,28.7529401,77.496332,28.4,64.1,52.9,150,320,183,192.4,245.4
2026-07-27 16:50:00,28.7532051,77.496277,29.7,30.8,54.7,431,238,466,325.8,403.4
2026-07-27 16:51:00,28.752929,77.4960058,27.7,79,59.7,230,124,678,291.7,391.2
2026-07-27 16:52:00,28.75341,77.4970102,37.4,75.6,44.8,251,176,686,259.2,323.5
2026-07-27 16:53:00,28.7531258,77.4974247,26.8,90.1,40.2,46,30,125,21.6,23.9
2026-07-27 16:54:00,28.7531409,77.4973237,28.6,34.6,0.3,367,153,483,270.2,332.5
2026-07-27 16:55:00,28.7531216,77.4968976,30.4,72.7,40.1,158,229,318,174.7,227
2026-07-27 16:56:00,28.7529233,77.497614,25.3,37.2,59.3,36,19,91,26.4,38.1
2026-07-27 16:57:00,28.7526217,77.4965383,24.1,46.6,46.3,553,251,410,340.9,430
2026-07-27 16:58:00,28.7535932,77.4965181,24,39.6,50.9,214,212,186,203.9,256.6
2026-07-27 16:59:00,28.7531358,77.4963665,37.6,90.6,11.4,234,136,376,267.9,399
2026-07-27 17:00:00,28.7536227,77.4963278,40.3,38.6,32.5,513,232,407,430,536.2
2026-07-27 17:01:00,28.7528215,77.4964895,34.4,58.1,42.5,101,210,356,208.7,263.5
2026-07-27 17:02:00,28.7529675,77.4966939,31,31.6,22.1,345,130,582,272.6,357
2026-07-27 17:03:00,28.7526496,77.496437,29.7,51,42.1,34,49,274,84.2,374.4
2026-07-27 17:04:00,28.7531264,77.497589,33,38.4,59.1,101,67,245,94,375.1
